,category,question,answer,links
350,민원신청,“신청하신 민원은 소재지의 기관에서 처리할 수 없습니다“는 에러가 뜹니다.,"인터넷으로 민원을 신청받아 처리하기 위해서 각 민원처리 기관에서는 어느 부서가 해당 민원을 처리할지 지정하는 업무분장(사무할당) 작업이 선행되어야 합니다.
그러나 간혹 사무할당이 누락된 기관이 존재하며 이때 해당 에러가 발생하게 되므로 신청하는 민원명과 신청 주소를 Help Desk(1588-2188)또는 홈페이지 하단 사이트 이용문의를 통해 알려주시면 바로 조치해 드리겠습니다.",[]
351,민원신청,온라인으로 인감증명 발급 신청이 가능한가요?,"인감증명서는 인터넷으로 신청할 수 없으므로, 직접 발급기관을 방문하여 신청해 주시기 바랍니다.

내국인의 경우 시.군.구,읍.면.동에서, 외국인의 경우 시.구.읍.면에서 신청 및 발급이 가능합니다.
단, 서울특별시 등의 광역자치단체(특별시,광역시)는 발급이 불가합니다.",[]
352,인증,'에러코드 : -204 보안프로그램을 재설치 하거나 포트를 확인하여 주십시오' 라고 나옵니다.,"정부24의 보안 프로그램을 사용하기 위해서는 아래의 포트가 사용가능해야 합니다.
네트워크 담당에게 아래의 포트에 대해 열려 있는지 확인후 Open 요청을 해주세요.

- Domain Name : www.gov.kr
- Address : 125.60.35.230
- Port : 8443, 8444

포트 Open 여부 확인
시작 > 실행 > 열기 cmd > telnet www.gov.kr 8443
시작 > 실행 > 열기 cmd > telnet www.gov.kr 8444",[]
353,인증,인증서 암호가 올바르지 않다고 합니다.,"먼저 모든 ie창 종료 후 은행사이트를 접속하시어 해당 은행사이트에서는 공동인증서로 로그인이 잘 되는지 확인합니다.

은행 사이트에서도 공동인증서 로그인이 되지 않는다면 공동인증서를 확인해주시거나 재발급받아 이용해주시고,
은행 사이트에서는 공동인증서 로그인이 잘 되는데 정부24에서 이용시에만 암호가 불일치하다고 나오는 경우 아래 조치 후에 이용바랍니다.

1. 도구 - 호환성보기 설정 - gov.kr 추가
2. 인터넷 옵션 - 보안에서 신뢰할수 있는 사이트에 *.gov.kr 추가

3. 시작> 제어판-프로그램 제거 > AnySign4PC 제거, touchen key~32bit(또는 64bit)제거, touchen nxkey~32bit(또는 64bit)제거,

4. 새창 접속하여 프로그램 내려받기
- 공동인증서 및 화면 보안(AnySign4PC)파일
- 키보드 보안(touchen nxkey~32bit)파일. (64bit는 32비트,64비트 모두)설치",[]
354,인증,본인확인 프로그램을 설치하는 도중 오류가 발생하는 경우 조치방법,본인확인 프로그램으로 인한 문제가 발생할 경우에는 다음과 같이 조치를 해주십시오.,[]
355,인증,NEIS인증서 사용시 '본인확인에 실패하였습니다. 신청자의 인증서인지 확인하시기 바랍니다.' 라는 메세지가 발생합니다.,"아래 안내사항을 참고하여 이용 바랍니다.

1. 이용하시는 인증서의 유효성 여부 확인이 필요합니다.
- 공동인증서의 구분에 개인으로 되어 있는지 확인 부탁드리며,
개인사업자 공동인증서의 경우 사용이 불가하오니 주민번호를 통해 발급 되어 있는 공동인증서를 이용바랍니다.

2. 주민번호를 통해 발급받은 개인 인증서가 맞는 경우
공동인증서 창 왼쪽 하단 '인증서보기' 를 클릭하시어
인증서 정보가 '이 인증서의 전자서명이 올바릅니다.' 라고 되어 있는지 확인 부탁드립니다.
해당 메시지가 아닌 cert is revocked 등 다른 메시지가 확인된다면 해당 인증서는 폐기된 인증서로 재발급 후 이용부탁드립니다.

위 경우가 아니시라면 아래 프로그램 설치 후 이용부탁드립니다.

1) 모든 인터넷창 종료 후

2) 제어판 - 프로그램 제거 - AnySign4PC , touchen key~32bit(또는 64bit)제거, touchen nxkey~32bit(또는 64bit)제거,

3) PC 왼쪽하단 윈도우 시작클릭후 -모든프로그램-internet explore에 마우스 우클릭 하시면 관리자 권한실행 클릭 후 정부24 접속

4) 도구- 인터넷 옵션 - 보안에서 신뢰할수 있는 사이트에 *.gov.kr 추가 등록

5) 도구 - 호환성보기 설정 - gov.kr 추가

6) 정부24메인화면 상단 - 고객센터 - 서비스지원 - 프로그램 설치 확인에서 - 공동인증서 및 화면 보안 (AnySign4PC)파일 , 키보드 보안(touchen nxkey~32bit) 프로그램을 바로 실행 (64비트는 32비트, 64비트 모두 실행) 후 이용 부탁드립니다.",[]
356,인증 | 처리결과,"민원신청내역 화면에서 '문서출력'버튼을 클릭하여 본인확인창에서 암호를 넣은 후, 발급문서가 안보이거나 아무런 동작을 안합니다.","팝업이 차단되어서 발급문서가 보이지 않는 경우입니다.

윈도우즈 XP SP2가 설치된 PC의 경우
인터넷 익스플로러 메뉴에서 도구(T)-팝업 차단(P)-팝업 차단 사용 안함(B)을 클릭하여 팝업 차단을 해제시키십시오.

다른 버전의 윈도우즈가 설치된 PC에서는(윈도우즈 XP SP2 포함)
인터넷 익스플로러에 별도로 설치된 검색툴바, 팝업 차단 툴 등에서 제공하는 팝업 차단을 해제시켜 주십시오.",[]
357,인증,사용가능한 인증서 저장매체 종류를 알려주세요.,"공동인증서의 매체로 HDD, 플로피, IC_CARD, CD-Key, 이동식디스크(USB 등),휴대폰을 지원합니다.",[]
358,인증,법인인증서를 사용하여 민원신청 가능한가요?,"법인으로 가입하여 신청하는 민원 중 필요(본인)인 민원은 법인인증서가 반드시 필요합니다.
단, 개인으로 가입하여 신청하는 민원은 개인용 공동인증서가 아닌 사업체 또는 임의단체에 발급된 공동인증서(법인인증서)로는 신청이 불가능합니다.",[]
359,인증,인증서 저장위치가 궁금합니다.,"전자서명인증사업자에 따른 인증서 저장위치는 아래 첨부파일을 참고하십시오.

첨부파일 : 인증서 저장위치 (☜마우스 오른쪽버튼으로 클릭 후 ""다른이름으로 대상 저장"")",['http://www.gov.kr/main?d=AA140NoticeDownApp&SAVE_FILE_NM=65200.txt']
360,전자결제,결제를 실패하였다고 나오는데 결제가 되었습니다.,"인터넷상에서 발생하는 모든 결제는 결제 결과 페이지가 나올 때까지 잠시 기다리셔야만 오류가 발생하지 않습니다.
만약 결제 결과 페이지가 나오기 전에 다른 페이지로 이동하시거나 브라우저를 닫아버리시면 정보처리가 원할하지 않아 사용자가 보시는 정보와 다르게 처리될 수도 있습니다.
만약 오랜 시간 멈춰있으면 다시 결제를 진행하지 마시고 MyGov - 나의민원 - 민원신청 내역에서 결제여부를 확인 후 이용 해주시기 바랍니다.",[]
361,민원발급,'민원발급불가' 또는 '발급불가' 프린터로 확인됩니다.,"‘정부24 홈페이지 - 고객센터 - 서비스지원 - 프린터이용안내’ 에서 발급불가프린터 목록을 우선 확인하시기 바랍니다.

발급불가프린터는 보안(위, 변조방지)에 취약하기 때문에 정부24에서는 이용하실수 없습니다.

이점 양해하여 주시기 바랍니다.

다음과 같은 경우에는 해당 프린터 기종의 지원에 어려움
① 제조사에서 해당 프린터의 유지보수기한이 지나 해당 프린터 기종을 보유하고 있지 못한 경우
② 해당 기종의 제조사가 국내에 존재하지 않는 경우 등




2. 프린터 상태

프린터 On/Off 확인, 상태 '준비중'확인, 문서 '0' 확인.

발급불가(공유) : 공유 프린터의 경우 발급이 불가능합니다.

발급불가(포트오류) : 프린터의 포트가 ‘File’이나 ‘COM’, ‘PDF’ 등으로 설정되어 있으면 불가로 확인됨.

발급불가(토너로우) : 토너(잉크)가 부족하여 클릭이 안됨 - 토너(잉크) 교체 후 이용안내


3. '발급불가(가상프린터)'로 확인되는 경우

실제 존재하는 프린터가 아니고 문서를 저장하기 위한 가상의 프린터 입니다. 보안 부분과 위변조 방지로 인해 파일로 저장하는 방법은 없기 때문에 발급불가로 확인되는 것임",[]
362,민원발급,시간 경과 메시지만 나오고 출력이 되지 않습니다.,"민원서류를 출력할 때 네트워크 장애가 있을 경우에 발생할 수 있습니다.

’제어판 >> 프린터(및 팩스)’로 이동하여 해당 프린터 아이콘을 더블 클릭하여 현재 작업중인 항목의 크기가 증가하는지 확인하시기 바랍니다.
크기가 증가하지 않으면 작업중인 항목을 삭제하시고 다시 시도해 보시고 그래도 안 된다면 다른 출력 환경에서 시도해 보시기 바랍니다.",[]
363,민원발급,'현재프린터는 인쇄를 진행할 수 없습니다. 프린터의 상태를 확인하십시오.' 메시지가 나타나며 진행이 안됩니다.,"현재 선택한 프린터의 대기열에 인쇄 대기 중이거나 삭제중인 작업이 있는 경우 오류가 발생합니다.



’제어판 >> 프린터(및 팩스)’ 로 이동하여 해당 프린터 아이콘을 더블 클릭하여 현재 작업(대기, 삭제)중인 항목을 모두 제거하시고 다시 인쇄하시기 바랍니다.",[]
364,민원발급,문서가 잘려서 출력됩니다.,"프린터 설정이 잘 못 되었거나, 발급프로그램이 정상적으로 설치되지 않은 경우 입니다.

발급프로그램을 재설치해주시고, 컴퓨터 하단의 시작 -> 설정 -> 제어판 -> 프린터 및 팩스 -> 해당프린터기기 오른쪽 마우스 클릭 후 속성(등록정보) -> 포트 -> 하단의 양방향지원이라는 부분을 체크해지하고 이용해 주시기 바랍니다.

단, HP 프린터의 경우 설치되어 있는 드라이버가 정부24 발급 환경과 잘 맞지 않는 경우 ""HP 고객센터(1588-3003)""로 문의하시면 호환드라이버 재설치 등 도움을 받으실 수 있습니다.",[]
365,민원발급,"'오류 코드: 1000, 프린터 접근권한 오류입니다...'라는 메시지가 나타나며 인쇄가 안 됩니다.","사용하고 계시는 PC를 Administrator로 로그인 하신 것이 아니라 User계정으로 로그인하셔서 Administrator가 설정해놓은 프린터로 출력을 시도할 경우 발생할 수 있는 에러입니다. 이때는 User계정이 아닌 Administrator로 다시 로그인하신 후 출력을 하시면 됩니

Administrator로 등록이 되어 있다면 프린터 드라이버를 재설치하여 이용해 보시고 동일 문제시 헬프데스크(1588-2188)로 문의해 주시기 바랍니다.",[]
366,민원발급,바코드가 인식이 안됩니다.,"다음 사항을 확인하시기 바랍니다.

① 정부24의 온라인발급(프린터출력) 기능을 통하여 발급되지 않은 타 문서는 인식할 수 없습니다.
② 위변조 방지마크가 손상이 되면 스캔은 되지만 인식이 불가능합니다.

※ 인식 불가란 위변조 방지마크 내에 수록된 원본문서의 정보를 추출할 수가 없다는 의미이며, 위변조 방지마크의 부분이 훼손되거나 번지거나, 인쇄품질의 저하로 인한 손상이 있는 경우로서 원본임을 판별할 수 없습니다. 이 경우는 정부24의 '인터넷 발급문서 확인' 기능으로 원본여부를 판별하셔야 합니다.

③ 스캔 시 이상은 없는지, 스캐너의 이상은 아닌지 확인하여 주십시오.
④ ‘파일’메뉴의 스캔 및 인식을 수행하면, 스캐너 기종에 따라 서로 다른 스캔 수행 창이 뜨게 됩니다.
이 경우에 2가지 설정을 해주어야 하는데 첫째, 해상도를 300 DPI로 설정하고, 둘째, 스캔 모드를 그레이스케일(흑백모드)로 설정하여야 최적화됩니다. 이러한 설정은 최초 1회만 설정하면 지속됩니다. (스캐너에 따라 예외일 수 있습니다)",[]
367,전자결제,계좌이체시 보안 프로그램이 자동으로 설치되지 않습니다.,"보안프로그램은 internet explorer가 6.0 이상이 되어야 하며, 설치 실패시 화면에 표시되는 수동설치 프로그램 (BankPayNew.exe)을 다운받아 사용하시면 됩니다.

도구 >인터넷 옵션 >보안 >사용자 지정수준에서
엑티브엑스 컨트롤 자동으로 사용자에게 확인 사용으로 변경 후 수동설치",['http://www.bankpay.or.kr/download/BankPayEFT.exe']
